Id,ShortName,FullName,HomePage
1548,"","Aspekte der Selbstorganisation","http://www.informatik.uni-trier.de/~ley/db/conf/selbstorg/index.html"
1549,"BMCV","Biologically Motivated Computer Vision","http://www.informatik.uni-trier.de/~ley/db/conf/bmcv/index.html"
1550,"","Sequence Learning","http://www.informatik.uni-trier.de/~ley/db/conf/seqlearn/index.html"
1551,"","Software Engineering Research and Applications","http://www.informatik.uni-trier.de/~ley/db/conf/sera/index.html"
1552,"","School on Formal Methods for the Design of Computer, Communication and Software Systems","http://www.informatik.uni-trier.de/~ley/db/conf/sfm/index.html"
1553,"","Smart Graphics","http://www.informatik.uni-trier.de/~ley/db/conf/sg/index.html"
1554,"","Shape, Contour and Grouping in Computer Vision","http://www.informatik.uni-trier.de/~ley/db/conf/shape/index.html"
1555,"","Shell Conference","http://www.informatik.uni-trier.de/~ley/db/conf/shell/index.html"
1556,"","Sichtsysteme","http://www.informatik.uni-trier.de/~ley/db/conf/sichtsysteme/index.html"
1557,"","Siemens Research","http://www.informatik.uni-trier.de/~ley/db/conf/siemens/index.html"
1558,"SIGAL","International Symposium on Algorithms","http://www.informatik.uni-trier.de/~ley/db/conf/sigal/index.html"
1559,"SIGBDP","Conference on Trends and Directions in Expert Systems","http://www.informatik.uni-trier.de/~ley/db/conf/sigbdp/index.html"
1560,"","Broadband Communications","http://www.informatik.uni-trier.de/~ley/db/conf/broadband/index.html"
1562,"SIGDOC","ACM Special Interest Group for Design of Communication","http://www.informatik.uni-trier.de/~ley/db/conf/sigdoc/index.html"
1563,"SIGGRAPH","Annual Conference on Computer Graphics","http://www.siggraph.org/s2011/"
1564,"SIGLEX","Lexical Semantics and Knowledge Representation","http://www.informatik.uni-trier.de/~ley/db/conf/siglex/index.html"
1565,"","ACM SIGPLAN Conferences and Workshops","http://www.informatik.uni-trier.de/~ley/db/conf/sigplan/index.html"
1566,"","SIGPLAN Workshops","http://www.informatik.uni-trier.de/~ley/db/conf/sigplanW/index.html"
1567,"","SIGSMALL Symposium","http://www.informatik.uni-trier.de/~ley/db/conf/sigsmall/index.html"
1568,"","SIGUCCS Conference on User Services","http://www.informatik.uni-trier.de/~ley/db/conf/siguccs/index.html"
1569,"","Simulationstechnik","http://www.informatik.uni-trier.de/~ley/db/conf/simulationstechnik/index.html"
1570,"","USENIX Conference on the BSD operating system","http://www.informatik.uni-trier.de/~ley/db/conf/bsdcon/index.html"
1571,"","IEEE Security in Storage Workshop","http://www.informatik.uni-trier.de/~ley/db/conf/sisw/index.html"
1572,"SLIP","System-Level Interconnect Prediction","http://www.informatik.uni-trier.de/~ley/db/conf/slip/index.html"
1573,"SMA","Symposium on Solid Modeling and Applications","http://www.informatik.uni-trier.de/~ley/db/conf/sma/index.html"
1574,"","Shape Modeling International","http://www1.idc.ac.il/smi2011/"
1575,"SMILE","3D Structure from Multiple Images of Large-Scale Environments","http://www.informatik.uni-trier.de/~ley/db/conf/smile/index.html"
1576,"","Current Trends in SNePS - Semantic Network Processing System","http://www.informatik.uni-trier.de/~ley/db/conf/sneps/index.html"
1577,"SNSC","Symbolic and Numerical Scientific Computation","http://www.informatik.uni-trier.de/~ley/db/conf/snsc/index.html"
1578,"","Intelligent Systems and Soft Computing","http://www.informatik.uni-trier.de/~ley/db/conf/soft/index.html"
1579,"","Software-Architektur","http://www.informatik.uni-trier.de/~ley/db/conf/softarc/index.html"
1580,"","SOFTEKS Workshops","http://www.informatik.uni-trier.de/~ley/db/conf/softeks/index.html"
1581,"BSDIA","Brazilian Symposium on Document Image Analysis","http://www.informatik.uni-trier.de/~ley/db/conf/bsdia/index.html"
1582,"","Software-Entwicklung","http://www.informatik.uni-trier.de/~ley/db/conf/softent/index.html"
1583,"","Software-Ergonomie","http://www.informatik.uni-trier.de/~ley/db/conf/softerg/index.html"
1584,"","Soft-Ware","http://www.informatik.uni-trier.de/~ley/db/conf/software/index.html"
1585,"","Semantics of Specification Languages","http://www.informatik.uni-trier.de/~ley/db/conf/sosl/index.html"
1586,"S&P","IEEE Symposium on Security and Privacy","http://www.ieee-security.org/TC/SP2011/"
1587,"","Spatial Cognition","http://www.informatik.uni-trier.de/~ley/db/conf/spatialCognition/index.html"
1588,"SPC","International Conference on Security in Pervasive Computing","http://www.informatik.uni-trier.de/~ley/db/conf/spc/index.html"
1589,"","Storage and Retrieval for Image and Video Databases","http://www.informatik.uni-trier.de/~ley/db/conf/spieSR/index.html"
1590,"SPIN","International Workshop on Model Checking of Software","http://research.microsoft.com/en-us/um/redmond/events/SPIN2011/index.htm"
1591,"","Objective Software Quality","http://www.informatik.uni-trier.de/~ley/db/conf/sq/index.html"
1592,"","Software Agents and Soft Computing","http://www.informatik.uni-trier.de/~ley/db/conf/btlab/index.html"
1593,"","Southwest Symposium on Image Analysis and Interpretation","http://www.informatik.uni-trier.de/~ley/db/conf/ssiai/index.html"
1594,"SSPR","International Workshop on Structural and Syntactic Pattern Recognition","http://www.rvg.ua.es/ssspr2010/"
1595,"","Self-Stabilizing Systems","http://www.informatik.uni-trier.de/~ley/db/conf/sss/index.html"
1596,"","International Conference on Virtual Storytelling","http://www.informatik.uni-trier.de/~ley/db/conf/storytelling/index.html"
1597,"","Supercomputer","http://www.informatik.uni-trier.de/~ley/db/conf/supercomputer/index.html"
1598,"","Support Vector Machines","http://www.svms.org/"
1599,"","Software Management","http://www.informatik.uni-trier.de/~ley/db/conf/swm/index.html"
1600,"","Semantic Web Workshop","http://www.informatik.uni-trier.de/~ley/db/conf/sww/index.html"
1601,"","Richard Tapia Celebration of Diversity in Computing Conference","http://www.informatik.uni-trier.de/~ley/db/conf/tapia/index.html"
1602,"","Büroautomation","http://www.informatik.uni-trier.de/~ley/db/conf/bueroautomation/index.html"
1603,"","Theory of Cryptography","http://www.iacr.org/workshops/tcc2011/"
1604,"","Temporal Logic in Specification","http://www.informatik.uni-trier.de/~ley/db/conf/tls/index.html"
1605,"TreDS","Trends in Distributed Systems","http://www.informatik.uni-trier.de/~ley/db/conf/treds/index.html"
1606,"","User Interfaces for All","http://www.informatik.uni-trier.de/~ley/db/conf/uiall/index.html"
1607,"UNI/IIST","Anniversary Colloquium of UNU/IIST","http://www.informatik.uni-trier.de/~ley/db/conf/unu/index.html"
1608,"VLDBW","Workshops Co-located with the VLDB","http://www.informatik.uni-trier.de/~ley/db/conf/vldbw/index.html"
1609,"","W3C Workshops","http://www.informatik.uni-trier.de/~ley/db/conf/w3c/index.html"
1610,"WACC","Work Activities Coordination and Collaboration","http://www.informatik.uni-trier.de/~ley/db/conf/wacc/index.html"
1611,"WADT","Workshop on Algebraic Development Techniques","http://www.informatik.uni-trier.de/~ley/db/conf/wadt/index.html"
1612,"","Berliner XML Tage","http://www.informatik.uni-trier.de/~ley/db/conf/bxml/index.html"
1613,"WAOA","Workshop on Approximation and Online Algorithms","http://www.informatik.uni-trier.de/~ley/db/conf/waoa/index.html"
1614,"WBIR","Workshop on Biomedical Image Registration","http://www.informatik.uni-trier.de/~ley/db/conf/wbir/index.html"
1615,"WEA","Workshop on Experimental and Efficient Algorithms","http://www.informatik.uni-trier.de/~ley/db/conf/wea/index.html"
1616,"","Web Engineering","http://www.informatik.uni-trier.de/~ley/db/conf/webeng/index.html"
1617,"","Workstations for Experiments","http://www.informatik.uni-trier.de/~ley/db/conf/wfe/index.html"
1618,"WIFT","Workshop on Industrial-Strength Formal Specification Techniques","http://www.informatik.uni-trier.de/~ley/db/conf/wift/index.html"
1619,"","Wissensbasierte Methoden für Produktion, Engineering and Logistik","http://www.informatik.uni-trier.de/~ley/db/conf/wimpel/index.html"
1620,"WISA","Workshop on Information Security Applications","http://www.informatik.uni-trier.de/~ley/db/conf/wisa/index.html"
1621,"CA","Computer Animation Conference","http://www.cs.ubc.ca/~van/sca/sca.html"
1622,"","Workshop Mobile Commerce /Mobile Commerce Technologien und Anwendungen","http://www.informatik.uni-trier.de/~ley/db/conf/wmc/index.html"
1623,"","Workshop on the Management of Replicated Data","http://www.informatik.uni-trier.de/~ley/db/conf/wmrd/index.html"
1624,"","Workflow Management","http://www.informatik.uni-trier.de/~ley/db/conf/workflow/index.html"
1625,"WOSS","Workshop on Self-Healing Systems","http://www.informatik.uni-trier.de/~ley/db/conf/woss/index.html"
1626,"WOW","Workshop Ontologie-basiertes Wissensmanagement","http://www.informatik.uni-trier.de/~ley/db/conf/wow/index.html"
1627,"WRAC","Workshop on Radical Agent Concepts","http://www.informatik.uni-trier.de/~ley/db/conf/wrac/index.html"
1628,"WWIC","Wired/Wireless Internet Communications","http://www.craax.upc.edu/WWIC11/"
1629,"XMIDX","XML Technologies f��r Middleware","http://www.informatik.uni-trier.de/~ley/db/conf/xmidx/index.html"
1630,"XML","Intelligent Search on XML Data","http://www.informatik.uni-trier.de/~ley/db/conf/xml/index.html"
1631,"CAD","Rechnerunterstütztes Entwerfen und Konstruieren","http://www.informatik.uni-trier.de/~ley/db/conf/cad/index.html"
1632,"","Ada Deutschland Tagung","http://www.informatik.uni-trier.de/~ley/db/conf/adaD/index.html"
1633,"CAIVD","Content-Based Access of Image and Video Databases","http://www.informatik.uni-trier.de/~ley/db/conf/caivd/index.html"
1634,"CaLC","Cryptography and Lattices","http://www.informatik.uni-trier.de/~ley/db/conf/calc/index.html"
1635,"CALISCE","Computer Aided Learning and Instruction in Science and Engineering","http://www.informatik.uni-trier.de/~ley/db/conf/calisce/index.html"
1636,"","Computer Algebra and Parallelism","http://www.informatik.uni-trier.de/~ley/db/conf/cap/index.html"
1637,"CAPTECH","Modelling and Motion Capture Techniques for Virtual Environments","http://www.informatik.uni-trier.de/~ley/db/conf/captech/index.html"
1638,"CARDIS","Tenth Smart Card Research and Advanced Application Conference","http://www.cosic.esat.kuleuven.be/cardis2011/?p=home"
1639,"","Category Theory","http://www.informatik.uni-trier.de/~ley/db/conf/category/index.html"
1640,"","Component-Based Software Quality","http://www.informatik.uni-trier.de/~ley/db/conf/cbsq/index.html"
1641,"CCA","Computability and Complexity in Analysis","http://cca-net.de/cca2011/"
1642,"","Cooperation, Concurrence and Communication Project","http://www.informatik.uni-trier.de/~ley/db/conf/ccc/index.html"
1643,"ACM/CSC-ER","ACM Annual Conference/Annual Meeting",""
1644,"AICPS","ACM International Conference Proceeding Series",""
1645,"C&C","Creativity and Cognition","http://dilab.gatech.edu/ccc/index.html"
1647,"CCSC","Consortium for Computing in Small Colleges",""
1649,"CFP","Computers, Freedom and Privacy",""
1650,"CITC","Conference On Information Technology Education",""
1651,"CODES","International Conference on Hardware Software Codesign","http://esweek.acm.org/codesisss/"
1652,"SIGCOMM","ACM SIGCOMM Conference","http://conferences.sigcomm.org/sigcomm/2011/"
1653,"CPR","Special Interest Group on Computer Personnel Research Annual Conference",""
1654,"CQL","Symposium on Computers and the Quality of Life",""
1655,"CUU","ACM Conference on Universal Usability",""
1656,"CVE","Collaborative Virtual Environments",""
1657,"DIAL M","Workshop on Discrete Algothrithms and Methods for MOBILE Computing and Communications",""
1658,"DUX","Designing For User Experiences",""
1659,"ECA","Ethics in the Computer Age",""
1660,"SenSys","Conference On Embedded Networked Sensor Systems","http://sensys.acm.org/2011/index.html"
1661,"ETRA","Eye Tracking Research & Application",""
1662,"FMSP","Formal Methods in Software Practice",""
1663,"GRAPHICON","international conference on Computer Graphics and Vision","http://gc2011.graphicon.ru/"
1664,"GRAPHITE","Computer graphics and interactive techniques in Austalasia and South East Asia",""
1665,"HMI","History of Medical Informatics",""
1666,"HPW","History of Personal Workstations",""
1667,"HSNC","History of Scientific and Numeric Computation",""
1668,"HWWS","SIGGRAPH/EUROGRAPHICS Workshop On Graphics Hardware",""
1669,"Haskell","Haskell Workshop",""
1670,"Hypercube","Hypercube Concurrent Computers and Applications",""
1671,"ICE","International Conference on Information and Computation Economies",""
1672,"IDC","Interaction Design And Children","http://www.idc2011.net/"
1673,"IRAL","International Workshop on Information Retrieval with Asia Languages",""
1675,"ITiCSE","Annual Joint Conference Integrating Technology into Computer Science Education","http://www.iticse2011.tu-darmstadt.de/"
1676,"IWSSD","International Workshop on Software Specifications & Design",""
1677,"MSWiM","International Workshop on Modeling Analysis and Simulation of Wireless and Mobile Systems","http://www.cmpe.boun.edu.tr/mswim2010/"
1678,"MVL","Multiple-Valued Logic",""
1679,"OODS","International Workshop on Object-Oriented Database Systems",""
1681,"PASCO","International Symposium on Parallel Symbolic Computation","http://pasco2010.imag.fr/"
1682,"PDC","Participatory Design","http://www.pdc2010.org/"
1683,"PLI","Principles, Logics, and Implementations of High-Level Programming Languages",""
1684,"PRS","Parallel Rendering Symposium",""
1685,"SCA","Symposium on Computer Animation","http://people.cs.ubc.ca/~van/sca/sca2011.html"
1687,"SESPSDE","Software Engineering Symposium on Practical Software Development Environments",""
1689,"SIGCSE","Technical Symposium on Computer Science Education","http://www.sigcse.org/sigcse2011/"
1690,"SIGFORTH","SIGFORTH Conference",""
1691,"SIGSMALL/PC","Symposium on Small Systems",""
1693,"SPDT","Symposium on Parallel and Distributed Tools",""
1694,"SVR","SIGGRAPH Video Review",""
1695,"SYMSAC","Symposium on Symbolic and Algebraic Manipulation",""
1696,"TAU","Timing Issues In The Specification And Synthesis Of Digital Systems","http://tauworkshop.com/"
1698,"TLDI","Types In Languages Design And Implementation","http://www.mpi-sws.org/~dreyer/tldi2011/"
1699,"VAST","Virtual reality, archeology, and cultural heritage",""
1700,"WADAS","Washington Ada Symposium",""
1701,"WMASH","Wireless Mobile Applications And Services On Wlan Hotspots",""
1702,"WPES","Workshop On Privacy In The Electronic Society",""
1703,"WS","Wireless Security",""
1704,"Web3D","3D technologies for the World Wide Web","http://www.web3d.org/conferences/web3d2011/"
1705,"XMLSEC","Workshop On XML Security",""
1706,"PPEALS","Symposium on Principles and Practice of Parallel Programming",""
1720,"","ibm centre for advanced studies conference",""
1721,"ACSC","Australasian Computer Science Conference","http://acsc.csse.uwa.edu.au/"
