Id,ShortName,FullName,HomePage
5264,"EXP FLUID","Experiments in Fluids",""
5265,"EXP HEAT TRANSFER","Experimental Heat Transfer",""
5266,"EXP MECH","Experimental Mechanics","http://www.springer.com/materials/mechanics/journal/11340"
5267,"EXP TECH","Experimental Techniques",NULL
5268,"EXP THERM FLUID SCI","Experimental Thermal and Fluid Science","http://www.sciencedirect.com/science/journal/08941777"
5269,"","Expert Systems",""
5270,"FINITE ELEM ANAL DESIGN","Finite Elements in Analysis and Design","http://www.sciencedirect.com/science/journal/0168874X"
5271,"FIRE SAFETY J","Fire Safety Journal","http://www.sciencedirect.com/science/journal/03797112"
5272,"FLEX SERV MANUF J","Flexible Services and Manufacturing Journal","http://www.springer.com/engineering/production+eng/journal/10696"
5273,"FLOW MEAS INSTRUM","Flow Measurement and Instrumentation",""
5274,"FLOW TURBUL COMBUST","Flow Turbulence and Combustion","http://www.springer.com/materials/mechanics/journal/10494"
5275,"FLUID DYN","Fluid Dynamics","http://www.springerlink.com/content/106469/"
5276,"FLUID DYN RES","Fluid Dynamics Research","http://www.sciencedirect.com/science/journal/01695983"
5277,"FORSCH INGENIEURW","Forschung Im Ingenieurwesen-engineering Research","http://www.springerlink.com/content/102499/"
5278,"","Frequenz","http://www.degruyter.de/journals/freq/detailEn.cfm"
5279,"","Fuel Cells",NULL
5281,"FUSION ENG DES","Fusion Engineering and Design","http://www.sciencedirect.com/science/journal/09203796"
5282,"FUSION SCI TECHNOL","Fusion Science and Technology","http://www.new.ans.org/pubs/journals/fst/"
5283,"FUSION TECHNOL","Fusion Technology",""
5286,"GEOSYNTH INT","Geosynthetics International","http://www.icevirtuallibrary.com/content/serial/gein"
5287,"GEOTECH TESTING J","Geotechnical Testing Journal",""
5288,"","Geotechnique","http://www.editorialmanager.com/geo/"
5289,"GISCI REMOTE SENS","Giscience & Remote Sensing",""
5291,"HEAT MASS TRANSFER","Heat and Mass Transfer","http://www.springerlink.com/content/100474/"
5292,"HEAT TRANSF RES","Heat Transfer Research","http://dl.begellhouse.com/journals/46784ef93dddff27.html"
5294,"HUM FACTORS ERGONOM MANUF SER","Human Factors and Ergonomics in Manufacturing & Service Industries","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6564"
5296,"IEE PROC-CIRCUITS DEVICE SYST","Iee Proceedings-circuits Devices and Systems","http://www.ietdl.org/IET-CDS"
5297,"IEE PROC-COMMUN","Iee Proceedings-communications","http://www.ietdl.org/IET-COM"
5298,"IEE PROC-CONTROL THEORY APPL","Iee Proceedings-control Theory and Applications","http://www.ietdl.org/IET-CTA"
5299,"IEE PROC-ELECTR POWER APPL","Iee Proceedings-electric Power Applications","http://www.ietdl.org/IET-EPA"
5300,"IEE PROC-GENER TRANSM DISTRIB","Iee Proceedings-generation Transmission and Distribution","http://www.ietdl.org/IET-GTD"
5301,"IEE PROC-MICROWAVE","Iee Proceedings-microwaves Antennas and Propagation","http://www.ietdl.org/IET-MAP"
5302,"IEE PROC-SCI MEAS TECHNOL","Iee Proceedings-science Measurement and Technology","http://www.ietdl.org/IET-SMT"
5303,"IEE PROC-VIS IMAGE SIGNAL PRO","Iee Proceedings-vision Image and Signal Processing","http://www.ietdl.org/IET-CVI"
5304,"","Iee Review","http://www.ieedl.org/IR"
5305,"IEEE AEROSP ELECT SYST MAG","IEEE Aerospace and Electronic Systems Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=62"
5306,"IEEE ANTENN WIREL PROPAG LETT","IEEE Antennas and Wireless Propagation Letters","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7727"
5307,"IEEE ANTENNAS PROPAG MAG","IEEE Antennas and Propagation Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=74"
5308,"IEEE CIRCUITS DEVICES","IEEE Circuits & Devices","http://ewh.ieee.org/pubs/cd/"
5309,"IEEE CIRCUITS SYST MAG","IEEE Circuits and Systems Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7384"
5310,"IEEE CONTROL SYST MAG","IEEE Control Systems Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=37"
5311,"IEEE ELECTR INSUL MAGAZINE","IEEE Electrical Insulation Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=57"
5312,"IEEE ELECTRON DEV LETT","IEEE Electron Device Letters","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=55"
5313,"IEEE IND APPL MAG","IEEE Industry Applications Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=2943"
5314,"IEEE IND ELECTRON MAG","IEEE Industrial Electronics Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4154573"
5315,"IEEE INSTRUM MEAS MAG","IEEE Instrumentation & Measurement Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5289"
5316,"IEEE INTELL SYST APPL","IEEE Intelligent Systems & Their Applications",""
5317,"IEEE J OCEANIC ENG","IEEE Journal of Oceanic Engineering","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=48"
5318,"IEEE J SEL TOP QUANTUM ELECTR","IEEE Journal of Selected Topics in Quantum Electronics","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=2944"
5319,"IEEE J SEL TOP SIGNAL PROCESS","IEEE Journal of Selected Topics in Signal Processing","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4200690"
5320,"IEEE J SOLID-STATE CIRCUITS","IEEE Journal of Solid-state Circuits","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4"
5321,"IEEE LAT AM TRANS","IEEE Latin America Transactions","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9907"
5322,"IEEE MICROW GUIDED WAVE LETT","IEEE Microwave and Guided Wave Letters","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=75"
5323,"IEEE MICROW MAG","IEEE Microwave Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6668"
5324,"IEEE MICROW WIREL COMPON LETT","IEEE Microwave and Wireless Components Letters","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7260"
5325,"","IEEE Potentials","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=45"
5326,"IEEE POWER ENERGY MAG","IEEE Power & Energy Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8014"
5327,"IEEE ROBOT AUTOMAT","IEEE Robotics & Automation Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=100"
5328,"IEEE SENS J","IEEE Sensors Journal","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7361"
5329,"IEEE SIGNAL PROCESS LETT","IEEE Signal Processing Letters","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=97"
5330,"IEEE SIGNAL PROCESS MAG","IEEE Signal Processing Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=79"
5331,"","IEEE Spectrum","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6"
5332,"IEEE TECHNOL SOC MAG","IEEE Technology and Society Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=44"
5333,"IEEE TRANS ADV PACKAG","IEEE Transactions on Advanced Packaging","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6040"
5334,"IEEE TRANS AEROSP ELECTRON SY","IEEE Transactions on Aerospace and Electronic Systems","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7"
5335,"IEEE TRANS ANTENNAS PROPAGAT","IEEE Transactions on Antennas and Propagation","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8"
5336,"IEEE TRANS AUTOMAT CONTR","IEEE Transactions on Automatic Control","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9"
5337,"IEEE TRANS BIOMED ENG","IEEE Transactions on Biomedical Engineering","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10"
5338,"IEEE TRANS CIRCUIT SYST-I","IEEE Transactions on Circuits and Systems I-regular Papers","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8919"
5339,"IEEE TRANS CIRCUIT SYST-II","IEEE Transactions on Circuits and Systems Ii-express Briefs","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8920"
5340,"IEEE TRANS COMPON PACKAGING T","IEEE Transactions on Components and Packaging Technologies","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6144"
5341,"IEEE TRANS CONSUM ELECTRON","IEEE Transactions on Consumer Electronics","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=30"
5342,"IEEE TRANS CONTROL SYST TECHN","IEEE Transactions on Control Systems Technology","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=87"
5343,"IEEE TRANS DEVICE MATER RELIA","IEEE Transactions on Device and Materials Reliability","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7298"
5344,"IEEE TRANS DIELECT ELECTR IN","IEEE Transactions on Dielectrics and Electrical Insulation","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=94"
5345,"IEEE TRANS EDUC","IEEE Transactions on Education","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=13"
5346,"IEEE TRANS ELECTROMAGN COMPAT","IEEE Transactions on Electromagnetic Compatibility","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=15"
5347,"IEEE TRANS ELECTRON DEVICES","IEEE Transactions on Electron Devices","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=16"
5348,"IEEE TRANS ELECTRON PACKAG MA","IEEE Transactions on Electronics Packaging Manufacturing","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6104"
5349,"IEEE TRANS ENERGY CONVERS","IEEE Transactions on Energy Conversion","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=60"
5350,"IEEE TRANS GEOSCI REMOT SEN","IEEE Transactions on Geoscience and Remote Sensing","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=36"
5351,"IEEE TRANS IND APPL","IEEE Transactions on Industry Applications","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=28"
5352,"IEEE TRANS IND ELECTRON","IEEE Transactions on Industrial Electronics","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=41"
5353,"IEEE TRANS INSTRUM MEAS","IEEE Transactions on Instrumentation and Measurement","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=19"
5354,"IEEE TRANS MICROWAVE THEORY","IEEE Transactions on Microwave Theory and Techniques","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=22"
5355,"IEEE TRANS NANOBIOSCI","IEEE Transactions on Nanobioscience","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7728"
5356,"IEEE TRANS NANOTECHNOL","IEEE Transactions on Nanotechnology","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7729"
5357,"IEEE TRANS NEURAL SYST REH EN","IEEE Transactions on Neural Systems and Rehabilitation Engineering","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7333"
5358,"IEEE TRANS POWER DELIVERY","IEEE Transactions on Power Delivery","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=61"
5359,"IEEE TRANS POWER ELECT","IEEE Transactions on Power Electronics","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=63"
5360,"IEEE TRANS POWER SYST","IEEE Transactions on Power Systems","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=59"
5361,"IEEE TRANS REHABIL ENG","IEEE Transactions on Rehabilitation Engineering","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=86"
5362,"IEEE TRANS ROBOTICS AUTOMAT","IEEE Transactions on Robotics and Automation","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=70"
5363,"IEEE TRANS SEMICONDUCT MANUF","IEEE Transactions on Semiconductor Manufacturing","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=66"
5364,"IEEE TRANS VEH TECHNOL","IEEE Transactions on Vehicular Technology","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=25"
5365,"IEEE VEH TECHNOL MAG","IEEE Vehicular Technology Magazine","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=10209"
5366,"IEEE-ASME TRANS MECHATRON","IEEE-ASME Transactions on Mechatronics","http://www.ieee-asme-mechatronics.org/"
5367,"IET CIRCUITS DEVICES SYST","Iet Circuits Devices & Systems","http://www.ietdl.org/IET-CDS"
5368,"IET COMMUN","Iet Communications","http://www.ietdl.org/IET-COM"
5369,"IET ELECTR POWER APPL","Iet Electric Power Applications","http://www.ietdl.org/IET-EPA"
5370,"IET GENER TRANSM DISTRIB","Iet Generation Transmission & Distribution","http://www.ietdl.org/IET-GTD"
5371,"IET IMAGE PROCESS","Iet Image Processing","http://www.ietdl.org/IET-IPR"
5372,"IET INTELL TRANSP SYST","Iet Intelligent Transport Systems","http://www.ietdl.org/IET-ITS"
5373,"IET NANOBIOTECHNOL","Iet Nanobiotechnology","http://www.ietdl.org/IET-NBT"
5374,"IET POWER ELECTRON","Iet Power Electronics","http://www.ietdl.org/IET-PEL"
5375,"IET RENEW POWER GENER","Iet Renewable Power Generation","http://www.ietdl.org/IET-RPG"
5376,"IET SCI MEAS TECHNOL","Iet Science Measurement & Technology","http://www.ietdl.org/IET-SMT"
5377,"IET SIGNAL PROCESS","Iet Signal Processing","http://www.ietdl.org/IET-SPR"
5378,"IETE J RES","Iete Journal of Research","http://www.jr.ietejournals.org/"
5379,"IETE TECH REV","Iete Technical Review","http://www.tr.ietejournals.org/"
5381,"","Iie Transactions","http://www.tandfonline.com/loi/uiie20"
5383,"IND ENG CHEM RES","Industrial & Engineering Chemistry Research","http://pubs.acs.org/journal/iecred"
5384,"IND LAB-ENGL TR","Industrial Laboratory",""
5385,"IND ROBOT","Industrial Robot-an International Journal","http://emeraldinsight.com/0143-991X.htm"
5387,"","Indoor Air",""
5388,"INDUSTRIAL LUBR TRIBOLOGY","Industrial Lubrication and Tribology","http://emeraldinsight.com/journals.htm?issn=0036-8792"
5389,"INF CONSTR","Informes De La Construccion","http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion"
5390,"","Infor","http://www.utpjournals.com/infor/infor.html"
5392,"","Insight",""
5393,"INSTRUM EXP TECH-ENGL TR","Instruments and Experimental Techniques",""
5394,"INSTRUM SCI TECHNOL","Instrumentation Science & Technology",""
5395,"INT APPL MECH-ENGL TR","International Applied Mechanics","International Applied Mechanics"
5396,"INT COMMUN HEAT MASS TRANS","International Communications in Heat and Mass Transfer",""
5399,"INT J ADAPT CONTROL SIGNAL PR","International Journal of Adaptive Control and Signal Processing",NULL
5400,"INT J ADV MANUF TECHNOL","International Journal of Advanced Manufacturing Technology","http://www.springerlink.com/content/102823/"
5403,"INT J ARCHIT HERIT","International Journal of Architectural Heritage","http://www.tandf.co.uk/journals/titles/15583058.asp"
5404,"INT J AUTOMOT TECHNOL","International Journal of Automotive Technology","http://www.ijat.net/"
5405,"INT J CHEM REACT ENG","International Journal of Chemical Reactor Engineering","http://www.bepress.com/ijcre/"
5406,"INT J CIRCUIT THEOR APPL","International Journal of Circuit Theory and Applications",NULL
5408,"INT J COMPUT FLUID DYNAMICS","International Journal of Computational Fluid Dynamics","http://www.tandfonline.com/loi/gcfd20"
5409,"INT J CONTR","International Journal of Control","http://www.tandfonline.com/loi/tcon20"
5410,"INT J CONTROL AUTOM SYST","International Journal of Control Automation and Systems","http://www.ijcas.org/"
5411,"INT J CRASHWORTHINESS","International Journal of Crashworthiness","http://www.tandfonline.com/toc/tcrs20/current"
5412,"INT J DAMAGE MECH","International Journal of Damage Mechanics","http://ijd.sagepub.com/"
5414,"INT J ELEC POWER ENERG SYST","International Journal of Electrical Power & Energy Systems","http://www.sciencedirect.com/science/journal/01420615"
5415,"INT J ELECTRON","International Journal of Electronics","http://www.tandfonline.com/loi/tetn20"
5416,"INT J ENERG RES","International Journal of Energy Research","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-114X"
5417,"INT J ENG EDUC","International Journal of Engineering Education","http://www.ijee.ie/"
5418,"INT J ENG SCI","International Journal of Engineering Science","http://www.sciencedirect.com/science/journal/00207225"
5419,"INT J ENGINE RES","International Journal of Engine Research","http://jer.sagepub.com/"
5420,"INT J EXERGY","International Journal of Exergy","http://www.inderscience.com/browse/index.php?journalCODE=ijex"
